OPC-N3 Iss1.1 FirmwareVer=1.17a...........................BS
OPC-N3 177622502                                            
Config info:
LaserDAC,68
FanDAC,255
ToFtoSFRfactor,58
PVP(us/48),48
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23
BoundaryADC,14,40,80,120,145,215,340,590,846,1363,2029,2848,4119,5527,7076,8624,10204,11815,13457,15897,18305,20698,22966,25140,27158
Boundary_um,0.350,0.460,0.660,1.000,1.300,1.700,2.300,3.000,4.000,5.200,6.500,8.000,10.000,12.000,14.000,16.000,18.000,20.000,22.000,25.000,28.000,31.000,34.000,37.000,40.000
BinWeighting,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Temp(C),RH(%),PM_1.000(ug/m^3),PM_2.500(ug/m^3),PM_10.000(ug/m^3),#RjtGlitch,#RjtLong,#RjtRatio,#RjtRange,#FanRevs,LaserStatus
399,48,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0.680,7.420,35.027,30.611,6.172,7.018,7.084,72,0,3431,7,0,595
426,35,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,0,0,0.680,7.490,35.040,30.597,6.210,7.457,7.579,91,0,3293,3,0,596
382,23,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0,0,0.680,7.330,35.053,30.672,5.801,6.432,6.443,85,0,3286,4,0,596
401,37,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,29,0,0,0.680,7.440,35.040,30.699,6.228,7.321,7.394,69,0,3172,5,0,596
385,40,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,7.240,35.027,30.626,6.114,6.929,6.990,86,0,3140,6,0,596
377,41,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,0,0,0.680,7.120,35.011,30.670,6.158,6.721,6.731,82,0,3179,4,0,596
406,47,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,0,0,0.680,6.770,35.053,30.629,6.683,7.262,7.278,77,0,3263,4,0,595
402,35,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,38,0,0,0.680,7.060,35.011,30.624,6.285,7.208,7.277,79,0,3290,4,0,595
371,29,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32,0,42,0.680,7.020,34.997,30.592,5.648,7.920,13.545,68,0,3127,2,0,596
402,43,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,33,0,0,0.680,6.990,35.027,30.594,6.580,7.531,7.601,75,0,3333,3,0,596
395,31,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,0,0,0.680,6.980,35.027,30.638,6.535,7.479,7.505,91,0,3134,2,0,595
388,28,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,27,32,0,0.680,7.610,35.040,30.597,5.602,8.116,8.915,78,0,3278,1,0,596
398,32,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,32,34,0,0.680,7.620,35.027,30.594,5.670,6.957,7.332,62,0,3186,2,0,596
350,32,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,33,0,0,0.680,7.370,35.011,30.534,5.227,6.036,6.102,74,0,3173,7,0,596
372,30,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,31,31,0,0.680,7.230,35.011,30.521,5.503,8.326,10.422,85,0,3070,4,0,596
405,33,7,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,28,49,0,0.680,7.610,35.027,30.551,6.034,10.346,25.389,86,0,3010,1,0,596
366,38,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,28,0,0,0.670,6.610,35.011,30.565,6.582,8.188,8.336,78,0,3572,3,0,596
400,43,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,26,0,0,0.680,7.000,35.027,30.551,6.850,8.058,8.136,84,0,3136,3,0,597
413,39,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.680,7.240,35.027,30.611,6.116,7.411,21.026,97,0,3479,5,0,596
366,50,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,0,0,0.680,6.540,34.984,30.592,6.655,7.325,7.342,79,0,3351,7,0,596
406,43,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,31,0,0.680,6.460,35.027,30.566,7.209,8.792,9.235,79,0,3286,6,0,596
416,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,6.630,35.011,30.565,6.719,7.137,7.140,94,0,3477,7,0,596
407,29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.680,6.930,34.997,30.489,6.303,6.727,6.730,83,0,3137,0,0,596
431,39,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,27,0,0,0.680,7.460,34.997,30.473,6.248,7.073,7.138,73,0,3522,0,0,596
376,33,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.680,7.520,34.997,30.429,5.303,6.292,6.406,84,0,3029,7,0,596
404,39,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,37,0,3,0.680,7.280,34.997,30.505,6.163,8.413,13.837,87,0,3493,2,0,596
366,36,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,30,29,0,0.680,7.410,34.997,30.489,5.390,6.627,7.012,66,0,3124,3,0,596
398,31,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,31,0,0,0.680,6.810,34.997,30.505,6.096,7.043,7.121,71,0,3583,5,0,596
382,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.680,7.160,35.011,30.489,6.072,6.370,6.371,88,0,3109,5,0,596
401,34,7,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,30,45,0,0.680,7.320,34.984,30.414,6.261,9.506,11.629,78,0,3398,4,0,596
424,39,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,37,0,0.680,8.020,35.011,30.429,6.006,7.567,7.971,75,0,3334,1,0,596
344,43,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,5,0.680,6.980,34.984,30.400,5.715,7.499,13.089,75,0,3388,2,0,596
378,42,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15,0,0,0.680,7.240,34.997,30.443,6.046,6.916,6.946,82,0,3475,3,0,596
351,31,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,33,0,0,0.680,6.920,34.997,30.429,5.526,5.980,5.989,85,0,3313,2,0,595
347,48,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,34,0,0.680,6.930,34.997,30.324,6.023,7.709,8.175,87,0,3189,5,0,596
375,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.680,7.180,34.997,30.341,5.647,5.942,5.943,73,0,3033,1,0,596
373,30,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0.680,7.560,34.997,30.383,5.489,6.719,7.091,83,0,3242,2,0,596
430,38,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,30,0,0,0.680,8.170,34.971,30.397,5.729,6.508,6.568,87,0,3117,1,0,596
392,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,7.690,34.997,30.415,5.152,5.307,5.308,81,0,2957,2,0,596
400,46,15,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,29,28,0,0.680,7.660,34.984,30.310,6.706,9.675,11.650,65,0,3137,1,0,596
363,39,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,35,0,0.680,7.100,34.984,30.278,5.763,7.753,8.267,51,0,2914,2,0,596
380,44,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,30,0,0,0.680,7.320,34.997,30.251,6.133,6.813,6.830,76,0,3136,5,0,596
392,34,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,14,0,0,0.680,7.180,34.997,30.370,6.108,6.780,6.797,90,0,3114,3,0,596
383,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0.680,7.690,34.997,30.383,5.203,5.539,5.541,82,0,3111,4,0,596
387,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,7.180,34.984,30.383,5.538,5.762,5.763,85,0,3139,5,0,596
349,36,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,6.850,34.971,30.354,5.747,6.118,6.120,70,0,3209,6,0,596
408,42,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,0,0,0.680,6.890,34.984,30.368,6.603,7.907,8.039,61,0,3545,8,0,596
378,40,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,27,0,0,0.680,8.040,34.971,30.397,5.319,5.760,5.768,77,0,3411,3,0,596
364,36,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,37,0,0,0.680,7.340,34.984,30.443,5.363,5.742,5.750,81,0,3469,0,0,596
423,35,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,0,0,0.680,6.950,34.971,30.443,6.707,7.407,7.425,84,0,3474,5,0,596
373,43,8,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,32,0,0.680,6.690,34.971,30.487,6.622,9.534,24.751,81,0,3272,6,0,596
382,48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0.680,7.380,34.971,30.443,5.966,6.312,6.314,76,0,3299,4,0,595
389,27,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0.680,7.910,34.984,30.460,4.880,5.399,5.453,72,0,3033,3,0,596
354,39,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,32,0,0,0.680,7.800,34.984,30.414,5.203,5.653,5.661,78,0,3557,2,0,596
354,30,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,28,32,0,0.680,8.260,34.971,30.397,4.801,6.006,6.353,81,0,3057,3,0,596
397,33,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,7.490,34.984,30.341,5.619,6.645,6.759,72,0,3313,6,0,596
401,46,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,5,0,0.680,7.870,34.971,30.414,5.938,7.484,7.895,97,0,3043,5,0,596
366,34,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,30,0,0.680,7.260,34.984,30.383,5.631,8.089,8.919,63,0,3284,3,0,597
378,45,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,30,0,0.680,7.420,34.984,30.428,6.001,8.104,8.603,91,0,3174,7,0,596
373,41,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,7.220,34.997,30.400,5.913,7.055,7.175,80,0,3272,4,0,596
399,27,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,27,0,0,0.680,7.560,34.971,30.428,5.283,5.606,5.614,70,0,3176,6,0,596
395,35,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,7.080,34.971,30.443,6.181,8.318,10.103,85,0,3150,2,0,596
435,32,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,26,35,0,0.680,8.020,34.971,30.502,5.647,6.818,7.174,71,0,3190,4,0,596
412,30,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0,0.680,8.149,34.971,30.470,5.224,5.587,5.595,83,0,3199,5,0,596
414,48,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,3,0,0.680,7.910,34.954,30.469,6.003,7.365,7.732,56,0,3323,4,0,596
412,44,7,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,28,38,0.680,8.460,34.971,30.397,5.587,7.983,12.932,82,0,3166,2,0,596
397,27,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,0,0,0.680,7.710,34.971,30.382,5.470,5.933,5.942,86,0,3172,5,0,596
395,36,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,0,0,0.680,7.150,34.971,30.397,6.020,6.869,6.936,56,0,3210,6,0,596
368,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,6.600,34.954,30.382,5.941,6.195,6.196,72,0,3228,3,0,596
400,29,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,0,0,0.680,6.710,34.971,30.354,6.025,6.394,6.403,85,0,3070,5,0,596
379,37,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,32,0,0.680,7.040,34.984,30.368,5.758,6.902,7.300,72,0,2961,0,0,596
312,41,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,29,0,0.680,7.000,34.954,30.382,5.446,7.255,7.724,77,0,3183,5,0,596
392,31,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,30,0,0,0.680,7.200,34.928,30.482,5.580,5.927,5.935,80,0,2933,4,0,595
423,42,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0.680,7.370,34.971,30.443,6.360,7.369,33.504,82,0,3089,3,0,596
432,40,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0.680,7.760,34.954,30.469,6.162,7.261,7.372,77,0,3161,6,0,596
382,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0.680,8.220,34.928,30.514,4.830,5.074,5.075,81,0,3291,5,0,595
393,30,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0.670,8.280,34.941,30.543,5.102,6.066,6.171,77,0,3323,1,0,596
376,30,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,35,0,0.680,7.550,34.971,30.530,5.238,7.390,20.822,72,0,3200,7,0,596
398,37,8,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,36,0,0.680,7.060,34.971,30.470,6.349,10.353,14.207,77,0,3313,3,0,596
386,36,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.680,7.260,34.941,30.484,5.624,6.626,6.743,72,0,3131,4,0,596
375,28,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,0,0,0.680,7.160,34.941,30.484,5.598,6.065,6.074,72,0,3272,2,0,594
379,30,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,29,0,0,0.680,6.670,34.971,30.502,6.150,6.793,6.810,69,0,3350,6,0,596
367,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,6.570,34.941,30.571,5.928,6.266,6.268,75,0,3101,4,0,596
421,41,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,21,0,0.680,6.970,34.941,30.560,6.614,8.993,9.810,91,0,3258,4,0,596
396,33,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,32,0,0.680,7.430,34.971,30.589,5.990,8.381,8.931,76,0,2967,4,0,595
414,26,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,0,45,0.680,7.710,34.954,30.560,5.438,7.114,12.180,75,0,3296,6,0,596
439,39,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,36,0,0,0.680,7.670,34.954,30.606,6.435,7.722,7.841,90,0,3158,7,0,596
396,34,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,0,0,0.680,7.660,34.954,30.606,5.577,6.365,6.428,85,0,3248,5,0,596
361,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,6.810,34.954,30.589,5.517,5.803,5.805,77,0,3345,1,0,596
372,37,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,0,0,0.680,7.110,34.928,30.557,5.792,6.251,6.260,89,0,3044,2,0,596
380,40,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,35,0,0.680,6.790,34.941,30.603,6.071,7.265,7.678,73,0,2961,4,0,596
409,31,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,0,0,0.680,7.060,34.928,30.675,6.092,7.086,34.368,91,0,3185,2,0,596
414,33,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,17,0,0.680,6.800,34.954,30.620,6.784,8.609,9.085,78,0,3036,1,0,596
449,39,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0.680,7.370,34.941,30.528,6.540,6.906,6.908,65,0,3235,1,0,596
362,26,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,29,32,0,0.680,7.890,34.941,30.647,5.150,6.816,7.233,88,0,2918,4,0,596
425,43,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,0,0,0.680,7.190,34.941,30.588,6.750,8.099,8.226,73,0,3145,4,0,596
380,35,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,31,0,0.680,7.600,34.971,30.574,5.480,6.625,6.995,63,0,2964,5,0,596
374,44,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,0,0,0.680,7.030,34.928,30.557,6.015,7.007,34.405,75,0,3195,4,0,596
388,32,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,0,0,0.680,7.230,34.928,30.630,6.230,7.017,7.035,79,0,3378,3,0,596
415,26,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,7.140,34.954,30.574,5.879,6.550,6.611,86,0,3151,3,0,596
400,36,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0.680,7.580,34.928,30.528,5.922,6.813,6.878,69,0,3300,1,0,596
393,36,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,30,0,0.680,7.600,34.928,30.455,5.837,7.076,7.446,101,0,3034,4,0,596
372,38,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,29,0,0.680,7.900,34.941,30.308,5.520,7.297,7.720,93,0,3028,5,0,596
381,26,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,0,0,0.680,8.040,34.928,30.350,5.038,6.147,6.261,90,0,3206,2,0,597
368,41,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,7.570,34.914,30.305,5.477,5.797,5.798,84,0,3169,3,0,596
400,49,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,32,0,0.680,6.980,34.941,30.292,6.565,8.217,8.679,83,0,3253,4,0,596
373,35,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,7,0,0.680,6.970,34.928,30.305,5.975,7.885,8.362,62,0,3220,5,0,596
387,35,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,31,0,0,0.680,7.450,34.941,30.308,5.468,7.091,8.737,71,0,3289,2,0,596
364,35,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,0,0,0.680,7.260,34.941,30.351,5.790,6.359,6.369,65,0,3417,5,0,596
389,38,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,44,0,0,0.680,7.400,34.941,30.319,5.781,6.227,6.236,85,0,3278,6,0,596
364,41,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0.680,7.780,34.928,30.379,5.581,6.484,6.548,89,0,3108,6,0,596
409,34,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,0,0,0.680,7.220,34.941,30.319,6.264,7.196,7.264,89,0,3086,6,0,596
387,32,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,0,0,0.680,7.350,34.928,30.379,5.748,7.238,33.508,90,0,3041,5,0,596
400,32,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,36,37,0,0.680,8.230,34.941,30.411,5.489,7.214,7.620,94,0,3178,4,0,596
397,35,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,0,0,0.680,7.460,34.914,30.333,5.873,8.368,10.125,79,0,3228,7,0,596
411,46,9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,32,0,0.680,6.940,34.941,30.441,7.019,9.939,12.110,71,0,3287,6,0,596
439,32,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,32,33,0,0.680,7.170,34.941,30.455,6.524,8.024,8.430,85,0,3382,3,0,596
393,33,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,31,0,0,0.680,7.330,34.928,30.498,5.963,6.876,6.943,77,0,3503,4,0,596
390,37,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,0,0,0.680,7.440,34.928,30.423,6.041,8.007,9.663,77,0,3469,7,0,596
406,38,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,28,0,0.680,7.240,34.914,30.350,6.265,7.540,7.929,58,0,3351,3,0,596
429,34,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,37,39,0.680,7.130,34.941,30.292,6.370,9.863,16.119,89,0,3321,4,0,596
370,39,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,0,0,0.680,7.320,34.914,30.363,5.648,6.315,6.337,85,0,3247,6,0,596
377,41,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,0,0,0.680,7.160,34.914,30.392,5.941,7.063,62.976,89,0,3179,2,0,596
407,27,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,0,0,0.680,7.100,34.914,30.379,5.921,6.362,6.370,99,0,3141,6,0,597
424,35,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.680,7.280,34.914,30.363,6.669,7.982,8.102,76,0,3204,3,0,596
385,35,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,0,0,0.680,7.670,34.914,30.350,5.268,5.602,5.610,81,0,3208,4,0,596
412,39,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,31,0,0.680,7.950,34.914,30.379,6.010,7.926,8.353,103,0,3280,8,0,596
395,27,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,30,0,0,0.680,8.080,34.914,30.363,5.199,5.641,17.354,90,0,3401,6,0,596
416,32,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,0,0,0.680,7.920,34.914,30.423,5.571,7.167,31.594,79,0,3584,3,0,595
423,24,4,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0.680,8.280,34.898,30.409,5.179,6.295,44.055,95,0,3584,4,0,595
383,29,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,27,0,0,0.680,8.600,34.914,30.363,4.649,4.988,4.995,87,0,3428,2,0,596
394,28,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,0,0,0.680,8.820,34.898,30.392,4.818,5.645,5.707,70,0,3459,3,0,596
376,39,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0.680,8.650,34.898,30.409,5.083,6.112,6.212,77,0,3278,3,0,597
394,53,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,36,0,0.680,8.140,34.898,30.420,5.942,7.161,7.507,64,0,3256,7,0,596
430,27,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,35,0,0.680,7.740,34.898,30.466,5.841,8.169,8.948,78,0,3187,4,0,596
356,34,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,26,31,0,0.680,7.970,34.898,30.437,5.158,6.444,6.804,82,0,3115,4,0,596
